57,167,195,153
60,167,195,153
63,167,195,153
64,167,195,153
66,168,195,153
68,168,195,153
70,170,195,153
72,170,195,153
74,172,195,153
76,172,195,153
82,174,195,153
84,178,195,153
86,179,195,153
90,178,195,153
94,179,195,153
97,181,195,153
101,180,195,153
106,178,195,153
112,179,195,153
119,178,195,153
125,176,195,153
132,175,195,153
140,174,195,153
149,172,195,153
156,171,195,153
164,170,195,153
173,168,195,153
181,165,195,153
188,165,195,153
196,164,195,153
201,162,195,153
209,160,195,153
211,158,195,153
216,156,195,153
219,155,195,153
227,149,195,153
229,147,195,153
226,146,195,153
230,138,195,153
234,136,195,153
234,136,195,153
237,131,195,153
234,129,195,153
239,127,195,153
238,128,195,153
240,128,195,153
239,127,195,153
239,127,195,153
238,127,195,153
241,126,195,153
241,128,195,153
241,127,195,153
241,126,195,153
242,125,195,153
243,125,195,153
243,123,195,153
246,121,195,153
247,123,195,153
249,121,195,153
251,119,195,153
251,120,195,153
252,122,195,153
256,123,195,153
254,124,195,153
293,115,195,153
296,115,195,153
296,115,195,153
307,114,195,153
315,113,195,153
317,118,195,153
325,117,195,153
332,117,195,153
346,118,195,153
343,120,195,153
345,119,195,153
345,120,195,153
347,120,195,153
348,120,195,153
346,122,195,153
346,123,195,153
347,123,195,153
345,123,195,153
345,123,195,153
347,124,195,153
346,124,195,153
345,123,195,153
345,123,195,153
346,123,195,153
345,122,195,153
345,122,195,153
345,123,195,153
344,123,195,153
345,123,195,153
345,122,195,153
343,122,195,153
345,123,195,153
344,122,195,153
345,123,195,153
345,123,195,153
346,122,195,153
346,123,195,153
347,123,195,153
348,124,195,153
349,124,195,153
348,124,195,153
349,124,195,153
349,127,195,153
351,127,195,153
352,127,195,153
352,129,195,153
351,127,195,153
353,127,195,153
353,128,195,153
353,128,195,153
352,127,195,153
354,127,195,153
353,127,195,153
353,128,195,153
353,128,195,153
353,127,195,153
353,127,195,153
352,127,195,153
351,127,195,153
352,126,195,153
350,125,195,153
350,125,195,153
350,125,195,153
350,126,195,153
350,124,195,153
348,124,195,153
348,124,195,153
347,123,195,153
347,124,195,153
348,123,195,153
348,123,195,153
347,123,195,153
347,124,195,153
348,124,195,153
347,124,195,153
348,125,195,153
347,126,195,153
348,126,195,153
347,126,195,153
346,126,195,153
347,126,195,153
346,127,195,153
346,128,195,153
345,128,195,153
342,128,195,153
343,128,195,153
341,128,195,153
341,123,195,153
341,123,195,153
345,123,195,153
341,123,195,153
344,123,195,153
341,126,195,153
335,126,195,153
337,126,195,153
333,125,195,153
331,125,195,153
328,122,195,153
324,122,195,153
322,122,195,153
324,121,195,153
324,122,195,153
322,122,195,153
322,121,195,153
319,119,195,153
319,118,195,153
317,119,195,153
319,118,195,153
316,117,195,153
314,116,195,153
314,115,195,153
310,114,195,153
307,112,195,153
306,112,195,153
303,109,195,153
301,109,195,153
297,109,195,153
294,108,195,153
290,109,195,153
287,109,195,153
282,108,195,153
279,108,195,153
275,107,195,153
272,107,195,153
270,106,195,153
268,107,195,153
267,107,195,153
265,111,195,153
266,111,195,153
266,113,195,153
267,115,195,153
269,117,195,153
268,120,195,153
270,124,195,153
269,122,195,153
270,124,195,153
270,124,195,153
270,125,195,153
270,127,195,153
269,127,195,153
268,128,195,153
268,129,195,153
267,129,195,153
267,129,195,153
267,130,195,153
267,130,195,153
268,130,195,153
268,129,195,153
269,128,195,153
269,128,195,153
270,126,195,153
272,124,195,153
274,120,195,153
276,118,195,153
278,117,195,153
280,116,195,153
283,111,195,153
286,109,195,153
288,107,195,153
290,108,195,153
293,105,195,153
295,102,195,153
295,100,195,153
299,93,195,153
301,87,195,153
302,84,195,153
303,78,195,153
305,74,195,153
305,68,195,153
307,61,195,153
307,57,195,153
307,49,195,153
306,46,195,153
299,43,195,153
294,34,195,153
293,34,195,153
288,29,195,153
282,26,195,153
277,25,195,153
271,21,195,153
263,18,195,153
259,16,195,153
255,16,195,153
244,11,195,153
236,7,195,153
229,6,195,153
225,0,195,153
218,0,195,153
216,0,195,153
215,0,195,153
209,0,195,153
205,1,195,153
204,1,195,153
201,4,195,153
200,5,195,153
200,4,195,153
201,2,195,153
202,3,195,153
203,6,195,153
204,5,195,153
207,6,195,153
209,7,195,153
210,8,195,153
213,10,195,153
215,13,195,153
217,12,195,153
218,13,195,153
218,13,195,153
219,12,195,153
219,11,195,153
218,11,195,153
218,10,195,153
218,9,195,153
218,8,195,153
217,8,195,153
218,7,195,153
218,6,195,153
219,6,195,153
220,6,195,153
222,5,195,153
224,6,195,153
226,5,195,153
229,4,195,153
231,4,195,153
235,6,195,153
239,5,195,153
243,4,195,153
248,5,195,153
251,4,195,153
255,6,195,153
259,8,195,153
262,10,195,153
265,12,195,153
267,16,195,153
270,19,195,153
271,21,195,153
274,23,195,153
276,27,195,153
278,30,195,153
280,32,195,153
282,36,195,153
283,40,195,153
285,42,195,153
286,46,195,153
287,50,195,153
288,52,195,153
290,53,195,153
292,58,195,153
293,61,195,153
294,63,195,153
294,68,195,153
297,71,195,153
297,74,195,153
299,78,195,153
301,82,195,153
301,86,195,153
302,90,195,153
304,92,195,153
305,96,195,153
306,99,195,153
306,104,195,153
305,107,195,153
304,113,195,153
303,117,195,153
301,119,195,153
300,124,195,153
296,128,195,153
292,129,195,153
290,131,195,153
287,135,195,153
284,137,195,153
280,140,195,153
278,141,195,153
276,141,195,153
274,144,195,153
272,144,195,153
272,144,195,153
273,146,195,153
276,147,195,153
279,148,195,153
283,148,195,153
290,147,195,153
298,145,195,153
306,144,195,153
317,139,195,153
327,132,195,153
337,126,195,153
346,121,195,153
353,114,195,153
360,110,195,153
368,103,195,153
375,97,195,153
380,92,195,153
386,89,195,153
392,80,195,153
393,75,195,153
398,69,195,153
395,65,195,153
395,60,195,153
395,61,195,153
395,59,195,153
394,59,195,153
392,60,195,153
389,62,195,153
386,64,195,153
385,67,195,153
380,66,195,153
378,70,195,153
376,72,195,153
372,74,195,153
370,76,195,153
368,78,195,153
366,78,195,153
362,80,195,153
360,82,195,153
357,85,195,153
356,85,195,153
353,86,195,153
348,86,195,153
343,90,195,153
339,95,195,153
334,98,195,153
327,103,195,153
316,106,195,153
305,108,195,153
291,115,195,153
281,116,195,153
262,117,195,153
248,116,195,153
228,123,195,153
212,118,195,153
187,121,195,153
170,120,195,153
154,118,195,153
139,116,195,153
125,113,195,153
108,115,195,153
96,114,195,153
86,113,195,153
74,114,195,153
67,112,195,153
62,113,195,153
58,112,195,153
57,113,195,153
58,112,195,153
58,113,195,153
59,113,195,153
59,113,195,153
62,113,195,153
63,114,195,153
63,113,195,153
64,113,195,153
63,113,195,153
64,113,195,153
64,113,195,153
63,111,195,153
63,110,195,153
63,110,195,153
63,110,195,153
65,110,195,153
66,111,195,153
69,111,195,153
74,111,195,153
82,111,195,153
90,113,195,153
99,113,195,153
110,113,195,153
125,114,195,153
136,116,195,153
152,115,195,153
168,117,195,153
182,118,195,153
196,119,195,153
211,122,195,153
225,127,195,153
238,132,195,153
248,133,195,153
254,138,195,153
260,138,195,153
263,139,195,153
271,140,195,153
273,138,195,153
277,135,195,153
280,131,195,153
284,127,195,153
287,124,195,153
290,119,195,153
294,120,195,153
297,119,195,153
301,118,195,153
304,119,195,153
306,119,195,153
311,123,195,153
318,122,195,153
321,124,195,153
330,123,195,153
336,126,195,153
344,128,195,153
352,130,195,153
357,132,195,153
365,133,195,153
372,134,195,153
378,135,195,153
382,136,195,153
386,137,195,153
389,137,195,153
391,137,195,153
392,137,195,153
390,138,195,153
389,139,195,153
384,142,195,153
378,143,195,153
374,145,195,153
369,145,195,153
363,145,195,153
357,146,195,153
352,146,195,153
345,144,195,153
340,143,195,153
335,143,195,153
328,143,195,153
323,141,195,153
317,143,195,153
310,140,195,153
305,146,195,153
300,147,195,153
283,145,195,153
275,142,195,153
299,144,195,153
304,146,195,153
304,146,195,153
298,145,195,153
297,145,195,153
296,146,195,153
307,154,195,153
307,156,195,153
307,156,195,153
305,158,195,153
306,158,195,153
307,158,195,153
312,160,195,153
312,160,195,153
311,158,195,153
309,158,195,153
310,154,195,153
312,150,195,153
311,147,195,153
310,144,195,153
311,141,195,153
308,133,195,153
310,128,195,153
313,124,195,153
312,115,195,153
315,109,195,153
314,105,195,153
312,104,195,153
310,102,195,153
311,101,195,153
312,99,195,153
310,99,195,153
308,98,195,153
307,98,195,153
307,101,195,153
302,98,195,153
302,99,195,153
300,99,195,153
299,100,195,153
298,101,195,153
298,100,195,153
298,99,195,153
298,99,195,153
300,99,195,153
301,97,195,153
303,96,195,153
