57,167,195,153
62,166,193,151
64,166,194,152
67,166,192,151
69,165,196,154
71,166,197,154
73,166,199,156
75,167,198,155
75,168,200,157
80,172,196,154
83,172,199,157
87,177,197,154
92,177,197,155
93,177,201,158
99,178,198,155
102,179,202,158
109,179,198,155
113,178,206,162
123,179,196,154
125,178,204,160
132,175,205,161
138,174,206,161
145,173,208,163
155,172,208,163
168,174,202,158
174,168,207,162
184,169,204,160
194,167,202,159
203,162,200,157
214,162,198,155
220,162,195,153
228,159,195,153
231,156,201,158
232,150,205,161
234,144,208,163
237,141,210,165
241,138,213,167
242,135,215,169
249,131,212,166
252,128,208,163
254,125,208,164
258,124,201,158
262,124,200,157
260,122,201,158
263,123,197,154
262,124,197,155
264,124,194,152
265,123,193,151
266,125,189,148
267,126,188,147
271,126,187,147
272,126,187,146
272,122,190,149
276,124,187,147
278,120,186,146
281,120,187,147
281,116,191,150
290,120,181,142
289,119,187,146
296,118,188,148
301,119,185,145
308,119,181,142
318,120,178,140
328,118,176,138
332,116,183,144
341,117,181,142
351,119,180,141
363,118,177,139
371,117,181,142
381,117,181,142
394,119,177,139
405,118,174,137
409,117,182,143
419,119,176,138
426,121,172,135
436,119,176,138
450,122,167,131
452,121,170,133
458,122,167,131
457,121,171,134
459,122,171,134
466,129,163,128
468,131,160,126
469,133,159,125
469,133,155,122
466,134,158,124
463,133,161,126
462,134,159,125
457,133,162,127
455,133,161,126
452,131,161,127
450,131,161,126
445,130,164,129
446,129,161,127
443,128,164,129
443,128,164,128
444,129,161,126
445,129,161,126
442,127,166,130
446,128,164,129
451,129,161,126
454,129,162,127
457,130,165,129
457,129,167,131
459,131,168,132
464,132,167,131
465,131,173,136
468,135,172,135
473,141,167,131
474,144,165,130
475,152,163,128
484,153,155,122
482,152,158,124
488,161,149,117
488,158,151,119
491,158,149,117
496,164,142,111
494,162,143,112
496,160,143,112
499,162,140,110
493,162,145,114
489,161,147,115
485,158,154,121
480,159,159,125
478,155,160,126
477,151,162,127
475,149,162,127
472,148,164,129
473,144,165,130
472,144,166,130
474,144,164,129
474,142,165,129
476,143,164,129
479,146,160,126
478,148,161,126
481,149,158,124
483,150,156,123
485,152,154,121
487,157,152,120
490,156,148,116
489,157,150,118
490,160,149,117
490,161,149,117
497,161,143,112
494,162,144,113
496,164,143,112
492,168,143,112
487,166,148,116
480,167,152,119
474,167,157,123
468,170,155,121
463,173,149,117
453,169,157,123
448,168,160,125
437,167,157,123
428,167,161,126
414,162,168,132
409,161,168,132
399,158,172,135
396,156,171,134
388,151,176,138
387,144,176,138
384,146,173,135
381,143,174,137
375,139,181,142
370,135,186,146
371,138,182,143
371,138,178,140
365,137,185,145
361,136,188,148
359,134,190,149
366,139,174,137
359,139,179,141
357,137,182,143
353,134,187,146
353,137,178,140
351,135,177,139
349,134,180,141
352,139,164,129
336,127,186,146
337,130,177,139
332,128,181,142
333,131,171,134
327,131,173,136
319,129,178,139
318,133,169,132
315,135,167,131
309,135,170,133
306,135,168,132
298,134,174,136
297,139,171,134
298,140,168,132
300,142,167,131
301,143,168,131
306,149,161,126
305,151,159,125
307,153,162,127
308,157,160,126
310,158,158,124
311,160,159,125
314,161,155,122
314,164,153,120
315,165,153,120
311,163,156,123
310,164,156,122
313,167,149,117
311,165,152,119
310,165,151,119
309,165,152,119
308,165,155,122
310,166,154,121
310,165,155,122
313,167,151,118
312,164,153,120
314,161,152,119
314,158,152,120
315,156,154,121
316,152,156,123
319,150,155,122
313,143,162,127
318,143,165,129
321,141,160,125
322,139,162,127
323,137,162,127
324,134,167,131
324,130,170,133
330,130,163,128
336,128,158,124
328,116,173,136
334,114,164,129
329,106,176,138
328,99,181,142
329,93,177,139
331,91,173,135
331,86,171,134
326,77,180,142
327,74,175,138
322,69,176,138
324,70,173,136
315,63,176,138
314,64,174,136
309,61,170,134
305,60,167,131
300,57,165,129
291,54,169,133
286,53,168,132
282,52,165,130
273,49,168,132
267,49,167,131
260,45,168,132
261,48,157,123
253,43,160,125
247,42,164,129
242,41,163,128
239,44,163,128
238,45,160,126
237,47,159,124
237,52,154,121
229,48,167,131
229,49,167,131
230,52,164,129
232,52,163,128
232,54,165,129
235,56,164,129
237,57,163,128
240,57,161,127
243,58,161,126
243,58,166,130
238,55,176,138
244,57,169,133
246,58,166,131
245,56,170,133
243,58,173,136
248,58,164,129
247,57,165,129
248,56,162,127
247,55,162,127
246,54,164,128
247,53,165,130
248,53,163,128
247,52,164,129
247,51,166,130
253,51,162,127
257,51,159,125
256,46,168,132
257,48,167,131
259,46,168,132
265,45,167,131
268,44,168,131
268,46,170,134
273,43,169,133
274,43,172,135
280,46,168,132
280,46,173,136
281,47,175,137
283,49,174,137
287,51,176,138
289,51,182,143
289,53,184,144
291,60,177,139
299,66,172,135
301,68,173,135
302,66,179,140
303,71,179,140
303,74,177,139
303,73,181,142
304,77,180,141
309,83,177,139
308,83,181,142
308,86,181,142
308,88,184,144
307,88,190,149
311,95,183,144
308,92,191,150
315,100,185,145
311,99,190,149
314,107,187,147
315,107,195,153
318,114,191,150
316,115,196,154
317,120,194,152
317,122,196,154
319,128,191,150
314,130,199,156
316,133,197,155
315,136,200,157
309,137,203,159
313,149,196,154
310,150,201,158
305,151,205,161
300,151,209,164
295,153,208,163
290,153,214,168
285,154,223,175
285,163,209,164
276,157,223,175
271,159,230,181
271,162,224,176
271,167,218,171
264,162,225,177
262,160,232,182
269,169,219,172
270,169,222,174
275,170,222,175
273,163,236,185
277,161,238,187
292,163,223,175
299,155,226,177
305,151,232,182
322,151,220,172
331,141,223,175
339,138,222,174
351,132,219,172
350,124,231,181
359,111,243,191
369,109,235,184
381,115,216,169
391,110,216,169
395,107,212,166
399,100,212,166
400,96,216,170
412,95,205,161
411,93,207,163
414,91,203,160
417,93,198,155
412,91,200,157
414,95,194,152
409,94,196,154
406,96,196,154
404,101,193,152
400,103,190,149
400,105,188,148
390,104,196,153
388,106,193,151
388,108,188,147
385,115,184,144
380,116,184,144
381,119,180,141
375,118,188,147
371,121,190,149
368,123,189,148
359,121,192,151
357,123,190,149
347,121,198,155
344,130,193,152
340,138,191,150
329,140,196,154
316,143,195,153
311,146,195,153
299,147,193,151
285,151,193,152
272,154,197,155
254,156,193,151
236,150,204,160
218,150,196,154
191,146,206,162
176,145,201,158
166,146,199,156
144,145,201,158
122,140,215,169
116,143,201,158
103,140,204,160
86,139,206,162
78,138,208,163
75,141,199,156
70,140,203,159
70,141,197,155
68,142,197,155
65,139,201,158
67,141,199,156
68,142,197,154
73,144,196,154
73,143,195,153
76,143,193,151
81,146,184,144
79,144,187,147
78,143,189,148
81,142,187,147
81,140,188,147
82,140,186,146
82,141,185,145
83,140,182,143
82,141,183,144
82,140,185,145
78,141,192,151
84,140,191,150
88,143,191,150
91,143,194,152
101,141,198,155
112,141,196,154
117,137,204,160
132,141,197,155
137,139,210,165
150,140,210,164
168,143,204,160
183,145,206,161
200,148,204,160
219,150,204,160
231,157,203,159
249,161,197,155
252,162,204,160
264,167,199,156
275,171,196,154
281,169,198,155
288,170,196,154
296,167,192,151
300,164,192,151
303,157,195,153
306,157,191,150
312,154,187,147
313,143,193,151
324,147,179,141
322,145,181,142
326,143,179,141
329,140,182,143
329,138,184,144
334,138,182,143
338,134,186,146
346,139,178,140
351,138,178,140
356,135,181,142
361,136,183,144
365,136,181,142
371,139,190,149
383,139,180,141
395,143,174,137
394,141,182,143
401,144,179,140
400,142,187,147
403,144,187,147
408,143,183,144
407,146,184,144
404,145,186,146
397,145,194,152
394,147,193,152
400,154,178,140
394,156,180,141
387,156,182,142
378,155,189,148
375,156,185,145
371,154,181,142
360,151,184,144
356,151,183,144
348,150,186,146
344,155,186,146
348,159,169,133
348,134,175,137
358,149,187,146
338,114,187,146
275,96,182,143
383,108,193,151
373,125,192,151
378,128,192,151
394,110,184,144
274,178,182,143
334,110,192,150
334,113,186,146
335,116,178,140
354,125,161,126
337,128,167,131
264,118,180,141
271,123,162,127
263,121,176,138
259,105,190,149
261,109,196,154
259,112,163,128
276,104,169,133
259,110,164,129
259,96,185,145
262,94,189,148
349,178,179,140
264,115,186,146
269,115,194,152
271,164,188,148
304,159,187,147
313,157,190,149
317,148,186,146
312,145,185,145
311,143,187,147
292,141,192,151
305,137,194,152
297,132,190,149
288,135,189,148
277,156,186,146
279,155,183,143
274,149,190,149
274,151,183,144
271,147,190,149
263,149,190,149
257,137,209,164
256,138,209,164
274,148,182,143
257,144,199,156
276,145,183,143
255,139,207,162
261,143,200,157
285,146,174,137
266,144,202,158
269,147,192,151
275,140,212,166
288,159,182,143
268,146,209,164
281,133,212,166
268,185,197,154
275,178,180,141
269,172,191,150
278,181,172,135
285,179,168,132
267,162,201,158
272,161,190,149
290,176,169,133
262,134,173,136
287,171,174,136
265,159,203,159
270,161,200,157
292,175,168,132
284,170,182,142
284,172,175,137
294,177,164,129
294,179,162,127
306,185,169,133
304,184,160,126
311,186,165,130
258,112,156,122
338,129,168,132
333,133,174,136
335,130,172,135
275,119,159,124
266,104,182,142
343,122,171,134
348,122,172,135
276,103,173,135
407,129,172,135
405,116,164,129
399,115,178,140
402,108,178,140
277,99,180,141
337,110,186,146
384,104,176,138
397,115,176,138
406,106,176,138
410,107,178,140
408,98,195,153
411,103,194,152
415,101,195,153
416,101,199,156
417,102,201,158
413,105,205,161
417,107,203,159
413,108,209,164
416,114,199,156
410,114,203,159
408,119,199,156
399,119,201,158
395,123,198,156
388,126,196,154
377,124,198,155
366,126,202,159
364,131,189,148
356,129,193,151
350,133,185,145
335,126,198,155
328,125,197,155
323,131,191,150
313,131,193,151
312,132,188,147
304,129,193,151
301,131,190,149
297,130,194,152
291,127,202,158
292,129,201,158
293,131,202,159
293,132,204,160
302,137,195,153
305,140,198,155
313,144,193,151
310,137,208,163
315,141,207,162
322,143,206,161
326,140,212,167
324,144,212,167
329,149,214,168
330,145,211,166
329,144,212,166
332,147,206,162
326,147,210,165
323,147,208,163
311,144,215,169
313,150,203,159
309,148,200,157
298,142,205,161
290,142,206,161
286,142,198,155
282,140,197,154
274,141,198,155
269,140,195,153
263,139,193,152
256,140,195,153
254,145,190,149
242,144,200,157
237,146,202,158
232,149,203,159
226,150,206,161
225,155,200,157
221,156,204,160
218,158,204,160
209,163,204,160
210,168,203,160
202,165,212,166
201,172,207,163
193,170,212,166
184,171,215,169
178,175,213,167
178,177,203,159
161,172,216,170
159,177,206,162
140,170,222,174
130,169,221,174
122,169,219,172
117,172,211,166
105,169,223,175
98,171,216,170
92,172,215,169
81,172,219,171
76,172,216,169
72,171,216,170
59,168,217,170
59,171,209,164
47,166,222,174
48,170,207,162
42,169,209,164
41,173,198,155
39,171,198,156
34,171,204,160
36,174,195,153
36,175,196,154
32,176,198,155
35,179,195,153
35,180,196,154
35,181,194,152
35,182,194,152
36,182,194,152
35,183,190,149
37,181,194,153
37,184,188,147
39,184,187,147
39,182,194,152
41,185,185,145
40,185,193,152
43,185,194,152
40,186,198,155
41,187,199,157
43,189,201,157
45,189,197,155
43,187,207,162
47,188,202,158
47,187,204,160
51,190,198,155
